track_id,domain,grid_square,position_source,identification,in_exclusion_zone,track_confidence,grid_has_confirmed_maritime_exclusion_breach,grid_has_gps_spoofing
510,air,GS-13,gps,unknown,1,0.693,0,0
511,air,GS-11,radar,friendly,1,0.634,0,0
512,maritime,GS-21,sonar,unknown,1,0.818,0,0
513,maritime,GS-11,ais,friendly,1,0.422,0,0
514,air,GS-13,radar,friendly,0,0.729,0,0
515,air,GS-21,gps,friendly,1,0.338,1,0
516,maritime,GS-31,ais,unidentified,0,0.975,0,0
517,air,GS-31,gps,unknown,0,0.804,0,0
518,maritime,GS-31,sonar,unidentified,1,0.644,0,0
519,air,GS-32,gps,unidentified,1,0.647,0,0
520,air,GS-12,gps,friendly,1,0.336,0,0
521,air,GS-23,gps,hostile,0,0.409,0,0
522,air,GS-12,radar,friendly,1,0.36,1,0
523,air,GS-11,gps,friendly,0,0.796,0,1
524,air,GS-13,gps,unidentified,1,0.801,0,0
525,air,GS-22,radar,friendly,1,0.856,0,0
526,maritime,GS-13,sonar,friendly,0,0.383,0,0
527,maritime,GS-12,ais,unidentified,0,0.918,0,0
528,maritime,GS-11,ais,friendly,0,0.708,0,0
529,air,GS-32,radar,unidentified,0,0.587,0,0
530,maritime,GS-23,sonar,hostile,0,0.718,0,0
531,air,GS-11,radar,unidentified,0,0.595,0,0
532,air,GS-13,radar,unknown,1,0.653,0,0
533,maritime,GS-21,ais,friendly,0,0.336,0,0
534,maritime,GS-22,ais,friendly,0,0.769,0,0
535,air,GS-11,radar,hostile,0,0.833,0,0
536,maritime,GS-11,sonar,friendly,1,0.955,0,0
537,air,GS-13,gps,friendly,1,0.517,0,0
538,maritime,GS-23,ais,unknown,1,0.564,1,0
539,air,GS-23,radar,friendly,0,0.741,0,0
540,maritime,GS-32,sonar,unidentified,1,0.957,0,0
541,air,GS-13,gps,unidentified,0,0.688,0,0
542,maritime,GS-31,ais,unknown,1,0.779,0,0
543,air,GS-23,radar,friendly,1,0.953,0,0
544,maritime,GS-13,ais,friendly,0,0.85,0,0
545,maritime,GS-12,sonar,unknown,1,0.324,0,0
546,air,GS-12,radar,friendly,0,0.973,0,1
547,air,GS-31,gps,unknown,0,0.483,0,0
548,maritime,GS-13,sonar,unknown,1,0.57,0,0
549,maritime,GS-11,ais,friendly,0,0.688,0,1
550,air,GS-21,gps,friendly,0,0.878,1,0
551,maritime,GS-11,ais,unknown,0,0.694,0,1
552,maritime,GS-23,sonar,unknown,0,0.781,0,0
553,air,GS-22,radar,friendly,0,0.699,0,0
554,air,GS-23,gps,friendly,1,0.326,0,0
555,air,GS-11,gps,friendly,0,0.719,0,0
556,maritime,GS-21,ais,unidentified,1,0.688,0,0
557,maritime,GS-13,sonar,unknown,0,0.741,0,0
558,air,GS-13,radar,friendly,0,0.416,0,0
559,air,GS-11,radar,friendly,0,0.688,0,0
560,air,GS-21,gps,unidentified,0,0.902,1,0
561,air,GS-22,radar,friendly,1,0.317,0,0
562,air,GS-23,gps,hostile,1,0.93,1,1
563,air,GS-13,radar,unidentified,0,0.38,0,0
564,air,GS-12,radar,friendly,1,0.321,0,0
565,air,GS-11,radar,friendly,0,0.401,0,0
566,air,GS-13,radar,hostile,0,0.628,0,0
567,air,GS-13,radar,friendly,0,0.595,0,0
568,maritime,GS-32,sonar,unknown,0,0.326,0,0
569,maritime,GS-12,sonar,unidentified,0,0.63,0,0
570,air,GS-21,gps,unidentified,0,0.833,0,0
571,maritime,GS-12,ais,hostile,1,0.365,1,0
572,air,GS-21,gps,friendly,0,0.561,0,0
573,maritime,GS-32,sonar,friendly,0,0.949,0,0
574,air,GS-22,radar,friendly,1,0.599,1,0
575,air,GS-13,gps,unknown,0,0.721,0,1
576,air,GS-31,radar,hostile,0,0.663,0,0
577,maritime,GS-22,ais,friendly,0,0.541,0,0
578,air,GS-13,radar,unidentified,0,0.728,0,0
579,maritime,GS-21,ais,friendly,1,0.889,1,0
580,air,GS-11,gps,unidentified,1,0.645,0,0
581,maritime,GS-31,sonar,hostile,0,0.302,0,0
582,maritime,GS-12,sonar,friendly,1,0.927,1,0
583,maritime,GS-32,sonar,unidentified,1,0.861,0,0
584,air,GS-11,gps,friendly,1,0.843,0,0
585,air,GS-13,radar,unknown,1,0.696,0,0
586,maritime,GS-31,ais,friendly,0,0.566,0,0
587,air,GS-13,radar,unidentified,0,0.686,0,0
588,maritime,GS-32,sonar,hostile,1,0.735,0,0
589,air,GS-12,gps,unidentified,0,0.477,0,0
590,air,GS-11,radar,unidentified,1,0.737,0,0
591,maritime,GS-21,sonar,unknown,0,0.302,0,0
592,maritime,GS-23,ais,hostile,0,0.873,0,1
593,air,GS-23,gps,unknown,1,0.772,0,0
594,maritime,GS-32,sonar,friendly,0,0.868,0,0
595,air,GS-31,gps,unknown,0,0.406,0,1
596,air,GS-21,radar,friendly,0,0.648,1,0
597,air,GS-21,radar,unknown,0,0.782,1,0
598,maritime,GS-22,ais,friendly,0,0.436,0,0
599,air,GS-13,gps,unidentified,1,0.872,1,0
600,air,GS-31,gps,friendly,0,0.37,0,0
601,air,GS-31,radar,friendly,0,0.652,0,0
602,air,GS-22,gps,hostile,0,0.32,0,0
603,air,GS-22,gps,unidentified,0,0.545,1,0
604,air,GS-23,gps,unidentified,0,0.833,0,0
605,air,GS-21,radar,unknown,0,0.419,0,1
606,air,GS-31,radar,unidentified,1,0.724,0,0
607,maritime,GS-11,sonar,friendly,0,0.701,1,0
608,air,GS-12,gps,friendly,0,0.984,0,0
609,air,GS-22,gps,unidentified,0,0.752,0,0
610,air,GS-13,gps,unknown,1,0.372,0,1
611,maritime,GS-23,ais,friendly,0,0.837,0,0
612,air,GS-11,radar,friendly,1,0.591,0,0
613,air,GS-32,radar,friendly,0,0.319,0,0
614,maritime,GS-23,ais,friendly,0,0.857,0,0
615,air,GS-23,gps,friendly,0,0.722,0,0
616,maritime,GS-31,ais,unidentified,0,0.825,0,0
617,maritime,GS-31,sonar,friendly,0,0.96,0,0
618,maritime,GS-11,ais,unknown,0,0.941,0,0
619,air,GS-21,gps,hostile,0,0.776,0,0
620,air,GS-32,radar,unidentified,0,0.973,0,0
621,air,GS-11,radar,unknown,0,0.904,0,0
622,air,GS-21,radar,unknown,0,0.775,0,0
623,maritime,GS-21,sonar,unknown,1,0.951,1,0
624,maritime,GS-21,ais,unknown,0,0.538,0,0
625,maritime,GS-11,ais,unknown,1,0.738,0,0
626,maritime,GS-21,ais,unknown,0,0.547,0,0
627,maritime,GS-12,ais,friendly,0,0.943,0,1
628,maritime,GS-21,sonar,friendly,0,0.529,0,0
629,maritime,GS-13,ais,unidentified,1,0.515,0,0
630,air,GS-21,radar,friendly,1,0.62,0,1
631,air,GS-23,radar,unidentified,0,0.631,0,0
632,air,GS-21,gps,unknown,0,0.633,0,1
633,maritime,GS-22,ais,unidentified,0,0.763,0,0
634,air,GS-11,radar,friendly,0,0.727,0,0
635,air,GS-32,radar,friendly,0,0.553,0,0
636,air,GS-12,gps,friendly,0,0.857,0,0
637,maritime,GS-12,ais,unidentified,0,0.945,0,0
638,maritime,GS-22,ais,unidentified,0,0.583,0,0
639,air,GS-12,radar,friendly,0,0.33,0,0
640,maritime,GS-21,sonar,friendly,0,0.427,0,0
641,maritime,GS-31,sonar,friendly,0,0.702,0,0
642,maritime,GS-32,sonar,unidentified,0,0.522,0,1
643,air,GS-23,gps,unidentified,0,0.773,0,0
644,air,GS-23,radar,friendly,1,0.725,0,0
645,air,GS-31,gps,friendly,0,0.324,1,0
646,air,GS-12,gps,friendly,0,0.67,0,0
647,air,GS-23,radar,unidentified,0,0.471,0,0
648,air,GS-32,radar,friendly,1,0.783,0,0
649,maritime,GS-13,sonar,unidentified,0,0.691,0,0
650,air,GS-31,gps,unidentified,0,0.613,0,0
651,air,GS-23,radar,friendly,0,0.687,1,1
652,air,GS-32,radar,friendly,1,0.555,0,0
653,air,GS-13,radar,unidentified,0,0.456,0,0
654,air,GS-32,gps,friendly,1,0.469,0,0
655,maritime,GS-22,sonar,hostile,0,0.369,1,0
656,air,GS-23,gps,unidentified,1,0.857,1,1
657,maritime,GS-12,ais,friendly,0,0.423,0,0
658,air,GS-11,radar,friendly,0,0.9,0,0
659,air,GS-22,gps,unknown,0,0.571,0,0
660,maritime,GS-11,ais,friendly,0,0.69,0,0
661,air,GS-13,gps,friendly,1,0.675,0,0
662,maritime,GS-32,ais,unknown,1,0.939,1,0
663,air,GS-21,gps,unidentified,0,0.521,0,0
664,air,GS-22,radar,unknown,1,0.977,0,0
665,air,GS-11,radar,unidentified,1,0.393,0,1
666,air,GS-23,radar,friendly,1,0.54,0,0
667,air,GS-23,radar,friendly,0,0.433,0,0
668,air,GS-13,gps,friendly,0,0.426,0,0
669,maritime,GS-23,ais,hostile,1,0.353,0,0
670,air,GS-12,radar,hostile,0,0.819,1,0
671,air,GS-22,gps,unidentified,1,0.857,0,0
672,air,GS-12,radar,friendly,1,0.446,0,0
673,air,GS-32,radar,friendly,0,0.734,0,0
674,maritime,GS-31,sonar,friendly,1,0.497,0,0
675,maritime,GS-12,ais,friendly,1,0.889,0,0
676,maritime,GS-22,ais,unidentified,1,0.728,0,0
677,air,GS-23,radar,unidentified,0,0.429,0,0
678,maritime,GS-13,ais,unidentified,0,0.524,0,0
679,air,GS-23,gps,friendly,0,0.965,0,0
680,maritime,GS-22,ais,unknown,0,0.4,1,0
681,air,GS-32,gps,unknown,0,0.645,0,0
682,air,GS-32,gps,hostile,0,0.353,0,0
683,maritime,GS-12,sonar,hostile,0,0.526,0,0
684,maritime,GS-11,sonar,unidentified,0,0.744,0,0
685,air,GS-31,radar,unidentified,1,0.694,0,0
686,air,GS-12,radar,unknown,0,0.797,0,0
687,air,GS-11,gps,friendly,0,0.431,0,0
688,air,GS-13,radar,friendly,1,0.764,0,0
689,maritime,GS-12,sonar,friendly,0,0.845,0,0
690,air,GS-23,radar,unknown,0,0.864,0,0
691,maritime,GS-21,ais,friendly,1,0.437,0,0
692,air,GS-13,gps,friendly,1,0.76,0,1
693,air,GS-13,gps,unidentified,0,0.353,0,0
694,air,GS-31,radar,friendly,1,0.303,0,0
695,air,GS-31,radar,friendly,0,0.859,1,0
696,air,GS-22,radar,friendly,1,0.692,0,0
697,maritime,GS-21,ais,friendly,0,0.474,0,1
698,air,GS-22,radar,unknown,0,0.592,0,0
699,air,GS-12,gps,unidentified,1,0.653,0,0
700,air,GS-32,gps,friendly,0,0.42,0,0
701,air,GS-23,radar,unidentified,0,0.636,0,0
702,air,GS-12,gps,unidentified,0,0.924,0,0
703,air,GS-21,radar,friendly,0,0.727,0,0
704,air,GS-12,gps,unidentified,0,0.301,0,0
705,maritime,GS-22,ais,friendly,0,0.638,0,0
706,air,GS-32,gps,unidentified,0,0.801,0,0
707,air,GS-13,radar,friendly,1,0.582,0,1
708,air,GS-11,gps,unidentified,1,0.89,1,0
709,air,GS-11,radar,friendly,0,0.508,0,0
710,air,GS-32,gps,unidentified,0,0.459,0,0
711,air,GS-23,gps,friendly,0,0.494,0,0
712,air,GS-31,gps,unknown,1,0.816,0,0
713,maritime,GS-23,ais,friendly,0,0.408,0,0
714,maritime,GS-13,ais,unidentified,0,0.901,0,0
715,air,GS-31,gps,friendly,0,0.605,0,0
716,air,GS-11,radar,friendly,1,0.414,0,0
717,maritime,GS-13,sonar,unidentified,0,0.509,0,0
718,air,GS-21,radar,unidentified,1,0.407,0,0
719,air,GS-11,radar,unknown,1,0.681,1,0
720,maritime,GS-32,ais,unidentified,0,0.773,1,0
721,air,GS-31,gps,friendly,0,0.683,0,0
722,maritime,GS-12,sonar,hostile,0,0.817,0,0
723,air,GS-12,gps,friendly,0,0.447,0,0
724,air,GS-32,radar,friendly,0,0.916,0,1
725,maritime,GS-11,sonar,unknown,0,0.637,1,0
726,maritime,GS-31,sonar,unidentified,0,0.689,0,0
727,maritime,GS-22,ais,unknown,1,0.517,1,0
728,air,GS-12,radar,friendly,1,0.319,0,0
729,maritime,GS-31,ais,unknown,0,0.365,0,1
730,maritime,GS-23,ais,unknown,0,0.463,0,0
731,maritime,GS-23,ais,friendly,0,0.476,0,0
732,maritime,GS-13,ais,unidentified,0,0.983,0,0
733,air,GS-32,gps,unidentified,1,0.743,0,1
734,air,GS-32,gps,friendly,0,0.628,0,0
735,air,GS-11,gps,friendly,0,0.929,0,0
736,maritime,GS-23,ais,unidentified,0,0.709,0,0
737,air,GS-21,gps,friendly,0,0.706,0,0
738,air,GS-32,radar,unknown,1,0.686,0,0
739,air,GS-21,radar,friendly,0,0.789,0,0
740,air,GS-32,radar,unidentified,0,0.357,0,0
741,air,GS-12,gps,unknown,0,0.565,0,0
742,maritime,GS-21,ais,unidentified,0,0.857,0,1
743,air,GS-32,gps,friendly,1,0.61,0,0
744,air,GS-31,radar,hostile,1,0.593,0,1
745,maritime,GS-31,sonar,unidentified,0,0.402,0,0
746,air,GS-11,gps,unknown,1,0.506,0,0
747,maritime,GS-31,ais,friendly,0,0.907,0,0
748,air,GS-12,radar,unknown,0,0.624,0,0
749,air,GS-12,gps,unknown,1,0.531,0,0
750,air,GS-32,gps,unidentified,0,0.585,0,0
751,maritime,GS-31,ais,friendly,0,0.811,0,0
752,maritime,GS-22,ais,friendly,1,0.466,0,0
753,air,GS-13,radar,friendly,0,0.729,0,0
754,air,GS-21,radar,friendly,1,0.522,0,0
755,maritime,GS-11,sonar,friendly,0,0.677,1,0
756,air,GS-21,gps,hostile,0,0.812,1,0
757,air,GS-32,gps,friendly,0,0.533,0,0
758,air,GS-22,radar,hostile,1,0.786,0,0
759,maritime,GS-12,sonar,unidentified,1,0.337,0,0
760,maritime,GS-23,ais,friendly,0,0.48,0,0
761,air,GS-22,radar,friendly,1,0.715,0,1
762,air,GS-31,gps,unidentified,0,0.894,1,0
763,air,GS-12,gps,unidentified,0,0.556,0,0
764,maritime,GS-22,ais,unidentified,1,0.775,0,0
765,air,GS-12,gps,friendly,0,0.645,0,0
766,air,GS-22,radar,friendly,0,0.487,0,0
767,air,GS-21,gps,friendly,0,0.732,1,0
768,maritime,GS-31,ais,friendly,0,0.706,0,0
769,maritime,GS-23,ais,unidentified,0,0.953,0,0
770,air,GS-23,gps,unidentified,1,0.305,0,0
771,air,GS-12,gps,friendly,1,0.401,0,0
772,air,GS-11,radar,unidentified,0,0.907,0,0
773,air,GS-22,gps,friendly,0,0.717,0,1
774,air,GS-31,gps,friendly,1,0.459,0,0
775,air,GS-23,gps,unidentified,1,0.898,0,0
776,air,GS-12,radar,friendly,0,0.834,0,0
777,air,GS-22,gps,unidentified,0,0.435,0,0
778,air,GS-13,gps,friendly,0,0.691,0,0
779,air,GS-11,radar,hostile,1,0.411,0,0
780,air,GS-21,radar,friendly,0,0.949,0,0
781,maritime,GS-12,ais,friendly,0,0.375,0,0
782,air,GS-11,gps,unidentified,0,0.685,0,0
783,air,GS-11,gps,unidentified,0,0.755,0,0
784,air,GS-22,radar,friendly,0,0.82,0,0
785,air,GS-32,gps,hostile,1,0.686,0,0
786,air,GS-22,gps,unidentified,0,0.543,0,0
787,maritime,GS-31,sonar,unknown,0,0.593,0,0
788,maritime,GS-21,ais,unidentified,1,0.376,0,0
789,air,GS-32,gps,friendly,0,0.469,0,0
790,air,GS-23,gps,unidentified,1,0.836,0,0
791,air,GS-21,radar,friendly,0,0.746,1,0
792,maritime,GS-13,ais,friendly,0,0.759,0,0
793,air,GS-22,radar,unidentified,1,0.977,0,0
794,air,GS-22,gps,friendly,1,0.878,0,0
795,air,GS-11,radar,unidentified,0,0.576,0,0
796,air,GS-22,radar,unidentified,0,0.316,0,1
797,maritime,GS-32,sonar,friendly,0,0.832,0,0
798,air,GS-12,gps,hostile,1,0.559,0,0
799,air,GS-11,gps,friendly,0,0.905,0,0
800,maritime,GS-12,ais,friendly,0,0.93,0,0
801,maritime,GS-13,ais,unidentified,1,0.365,1,0
802,air,GS-32,gps,friendly,0,0.954,0,0
803,maritime,GS-13,ais,hostile,0,0.678,0,1
804,maritime,GS-21,ais,friendly,1,0.516,0,0
805,maritime,GS-12,sonar,unidentified,1,0.492,0,1
806,air,GS-21,gps,friendly,0,0.486,0,0
807,air,GS-11,gps,unknown,1,0.925,1,0
808,maritime,GS-13,ais,unknown,0,0.627,0,0
809,air,GS-31,gps,friendly,1,0.946,0,0
810,air,GS-11,radar,friendly,0,0.722,1,0
811,maritime,GS-21,ais,unknown,0,0.772,0,0
812,air,GS-21,radar,hostile,0,0.834,0,0
813,maritime,GS-13,ais,unidentified,1,0.493,0,0
814,maritime,GS-21,sonar,friendly,0,0.568,0,0
815,air,GS-21,gps,unidentified,0,0.78,0,0
816,air,GS-11,gps,hostile,0,0.59,0,0
817,air,GS-21,radar,unknown,1,0.514,1,1
818,air,GS-12,gps,unidentified,0,0.611,0,0
819,maritime,GS-22,ais,unidentified,0,0.492,0,0
820,air,GS-22,radar,friendly,1,0.878,0,0
821,air,GS-32,gps,unknown,0,0.629,1,0
822,air,GS-22,radar,unidentified,0,0.353,0,0
823,air,GS-13,gps,friendly,0,0.349,0,0
824,air,GS-12,gps,friendly,1,0.642,0,0
825,maritime,GS-32,ais,friendly,0,0.576,0,0
826,air,GS-31,radar,unknown,0,0.556,0,0
827,maritime,GS-12,ais,friendly,0,0.73,1,0
828,air,GS-11,radar,unidentified,1,0.668,0,1
829,maritime,GS-22,ais,hostile,1,0.649,0,0
830,air,GS-32,radar,unidentified,1,0.599,0,0
831,air,GS-13,gps,unknown,0,0.987,0,0
832,air,GS-22,gps,unknown,0,0.308,0,0
833,air,GS-32,gps,unknown,0,0.687,0,0
834,air,GS-12,gps,friendly,0,0.632,0,0
835,air,GS-21,gps,friendly,0,0.658,0,0
836,air,GS-11,radar,unidentified,0,0.656,0,0
837,air,GS-13,gps,friendly,0,0.732,0,0
838,air,GS-13,radar,friendly,1,0.567,1,1
839,maritime,GS-23,sonar,hostile,0,0.45,0,0
840,air,GS-12,radar,friendly,0,0.428,0,0
841,air,GS-13,radar,unidentified,0,0.97,0,0
842,maritime,GS-12,ais,unidentified,0,0.446,0,0
843,air,GS-22,radar,unidentified,0,0.666,0,0
844,air,GS-23,radar,unidentified,1,0.564,0,1
845,maritime,GS-13,sonar,unidentified,0,0.526,0,0
846,air,GS-13,radar,friendly,0,0.98,0,0
847,maritime,GS-32,ais,friendly,0,0.819,0,0
848,air,GS-21,radar,unknown,1,0.315,0,0
849,air,GS-23,gps,unknown,0,0.357,0,0
850,air,GS-31,radar,friendly,1,0.945,0,0
851,air,GS-32,gps,friendly,1,0.567,0,0
852,air,GS-11,radar,friendly,1,0.832,0,0
853,air,GS-21,gps,friendly,1,0.368,0,0
854,air,GS-11,radar,friendly,1,0.662,0,0
855,air,GS-12,gps,friendly,0,0.977,0,0
856,air,GS-23,radar,unidentified,0,0.646,0,0
857,air,GS-31,gps,unknown,0,0.986,0,0
858,air,GS-31,gps,friendly,1,0.757,0,1
859,air,GS-31,radar,friendly,1,0.397,0,0
860,maritime,GS-12,ais,friendly,0,0.484,0,0
861,air,GS-22,gps,unknown,0,0.773,0,0
862,air,GS-11,gps,hostile,0,0.336,1,0
863,air,GS-32,radar,unknown,0,0.662,0,0
864,air,GS-11,gps,friendly,0,0.82,0,0
865,air,GS-13,gps,friendly,0,0.763,0,0
866,air,GS-23,radar,unknown,1,0.355,0,0
867,air,GS-21,gps,friendly,0,0.763,0,1
868,maritime,GS-13,sonar,friendly,0,0.462,0,0
869,air,GS-31,radar,unknown,0,0.339,0,0
870,air,GS-32,gps,unknown,0,0.471,0,0
871,air,GS-22,radar,hostile,1,0.551,0,0
872,air,GS-11,gps,friendly,0,0.549,0,0
873,air,GS-11,gps,unidentified,0,0.309,0,0
874,air,GS-11,radar,friendly,0,0.363,0,0
875,air,GS-13,radar,friendly,1,0.52,0,0
876,air,GS-21,gps,unidentified,0,0.382,0,0
877,maritime,GS-13,sonar,friendly,0,0.574,0,0
878,maritime,GS-23,sonar,unknown,0,0.675,0,0
879,air,GS-23,gps,unknown,0,0.743,0,0
880,maritime,GS-32,ais,unidentified,0,0.394,0,0
881,air,GS-32,radar,friendly,0,0.582,0,0
882,maritime,GS-31,sonar,friendly,0,0.359,0,0
883,maritime,GS-13,ais,friendly,0,0.523,0,0
884,maritime,GS-13,sonar,unidentified,0,0.683,0,0
885,air,GS-23,radar,unknown,0,0.777,0,0
886,maritime,GS-23,ais,friendly,1,0.57,0,0
887,air,GS-32,radar,unknown,0,0.803,0,1
888,maritime,GS-21,ais,friendly,0,0.449,0,0
889,air,GS-12,gps,unidentified,1,0.927,0,0
890,air,GS-32,radar,unknown,0,0.728,0,0
891,air,GS-32,gps,friendly,0,0.879,0,0
892,air,GS-23,gps,friendly,0,0.887,1,0
893,air,GS-32,gps,friendly,1,0.879,0,0
894,maritime,GS-11,sonar,friendly,0,0.678,0,0
895,maritime,GS-31,sonar,unidentified,1,0.66,0,0
896,air,GS-11,radar,friendly,0,0.421,0,1
897,air,GS-23,gps,friendly,0,0.58,0,0
898,air,GS-22,gps,unknown,0,0.726,0,0
899,air,GS-13,radar,unidentified,0,0.383,0,0
900,maritime,GS-31,sonar,friendly,0,0.604,0,0
901,maritime,GS-22,sonar,friendly,0,0.787,0,0
902,maritime,GS-31,ais,unidentified,0,0.314,0,0
903,maritime,GS-22,ais,friendly,1,0.965,0,1
904,maritime,GS-31,sonar,friendly,0,0.85,0,0
905,maritime,GS-22,ais,friendly,0,0.649,0,0
906,air,GS-32,gps,unidentified,0,0.612,0,0
907,air,GS-32,radar,hostile,1,0.703,0,0
908,maritime,GS-21,sonar,unknown,0,0.893,1,0
909,maritime,GS-12,sonar,unknown,0,0.671,0,0
910,air,GS-32,gps,unidentified,1,0.604,0,0
911,air,GS-22,gps,friendly,0,0.869,0,1
912,maritime,GS-11,ais,hostile,1,0.508,0,0
913,maritime,GS-32,ais,unidentified,0,0.698,0,0
914,air,GS-31,radar,friendly,0,0.31,0,0
915,maritime,GS-31,ais,unidentified,0,0.624,0,1
916,air,GS-22,radar,friendly,0,0.757,1,0
917,air,GS-22,gps,friendly,0,0.372,0,1
918,air,GS-31,gps,hostile,0,0.893,0,0
919,maritime,GS-31,ais,friendly,0,0.446,0,1
920,air,GS-23,gps,unknown,0,0.768,0,1
921,air,GS-11,gps,unidentified,0,0.533,0,0
922,air,GS-12,gps,friendly,0,0.793,0,0
923,maritime,GS-22,sonar,unknown,0,0.796,1,0
924,air,GS-23,gps,unknown,1,0.789,0,0
925,maritime,GS-21,ais,unidentified,0,0.785,1,0
926,maritime,GS-22,sonar,hostile,0,0.38,0,0
927,air,GS-21,gps,unidentified,0,0.364,0,0
928,maritime,GS-13,ais,unidentified,0,0.307,1,0
929,maritime,GS-31,sonar,hostile,1,0.578,0,0
930,maritime,GS-13,sonar,hostile,0,0.953,0,0
931,air,GS-31,radar,unidentified,0,0.581,0,0
932,air,GS-22,radar,hostile,1,0.495,1,0
933,maritime,GS-13,ais,unknown,0,0.51,1,0
934,air,GS-22,radar,friendly,1,0.777,0,0
935,air,GS-13,gps,friendly,1,0.912,0,1
936,air,GS-21,gps,friendly,0,0.397,1,0
937,air,GS-11,gps,friendly,0,0.633,0,0
938,air,GS-21,radar,unidentified,1,0.36,1,0
939,maritime,GS-11,ais,unidentified,0,0.795,0,0
940,air,GS-22,gps,unknown,0,0.975,0,0
941,maritime,GS-31,ais,unidentified,0,0.64,0,0
942,air,GS-21,gps,friendly,1,0.5,0,0
943,maritime,GS-13,ais,unidentified,0,0.566,0,0
944,maritime,GS-13,ais,friendly,1,0.903,0,0
945,maritime,GS-21,ais,unidentified,1,0.423,0,0
946,air,GS-12,gps,hostile,0,0.891,0,0
947,air,GS-32,gps,hostile,0,0.549,0,0
948,maritime,GS-21,sonar,unknown,0,0.901,0,0
949,maritime,GS-22,ais,unidentified,1,0.541,1,0
950,air,GS-13,gps,friendly,0,0.63,0,0
951,maritime,GS-12,sonar,friendly,1,0.815,0,0
952,maritime,GS-23,ais,unidentified,0,0.648,0,0
953,maritime,GS-32,sonar,unknown,0,0.87,1,0
954,maritime,GS-23,ais,unidentified,1,0.92,0,0
955,air,GS-32,gps,friendly,0,0.827,0,0
956,maritime,GS-31,ais,friendly,1,0.506,0,0
957,air,GS-11,radar,unidentified,0,0.91,0,1
958,air,GS-22,gps,unidentified,1,0.739,0,0
959,maritime,GS-21,ais,unidentified,0,0.492,0,0
960,air,GS-23,gps,hostile,0,0.496,0,0
961,air,GS-23,radar,unidentified,0,0.441,0,0
962,air,GS-11,radar,friendly,0,0.505,0,0
963,air,GS-32,gps,unidentified,1,0.588,0,0
964,air,GS-12,gps,friendly,1,0.496,0,0
965,air,GS-21,gps,friendly,0,0.488,0,0
966,air,GS-13,gps,unidentified,0,0.865,0,0
967,air,GS-13,radar,friendly,0,0.886,1,0
968,air,GS-22,radar,friendly,0,0.933,0,0
969,maritime,GS-22,sonar,friendly,1,0.363,0,0
970,maritime,GS-13,sonar,unidentified,0,0.826,0,0
971,maritime,GS-23,ais,unknown,0,0.92,0,0
972,air,GS-32,radar,unknown,0,0.592,0,0
973,air,GS-21,gps,friendly,0,0.615,1,0
974,air,GS-11,radar,friendly,1,0.314,0,0
975,air,GS-21,gps,unknown,1,0.582,0,0
976,maritime,GS-11,ais,unidentified,0,0.843,0,1
977,air,GS-11,radar,friendly,0,0.483,0,0
978,air,GS-31,gps,friendly,0,0.854,0,0
979,maritime,GS-22,ais,friendly,1,0.635,0,0
980,air,GS-23,gps,friendly,0,0.458,0,0
981,air,GS-21,gps,unknown,1,0.389,0,0
982,air,GS-22,gps,unidentified,1,0.366,0,0
983,air,GS-31,gps,unknown,0,0.876,0,0
984,maritime,GS-21,sonar,unidentified,1,0.598,0,0
985,maritime,GS-32,ais,friendly,0,0.528,0,1
986,maritime,GS-31,sonar,friendly,0,0.608,0,0
987,maritime,GS-22,ais,unidentified,0,0.977,0,0
988,maritime,GS-13,ais,friendly,0,0.379,1,0
989,air,GS-21,radar,friendly,0,0.335,0,0
990,maritime,GS-22,sonar,friendly,1,0.845,0,0
991,air,GS-22,radar,unidentified,0,0.624,0,0
992,maritime,GS-21,sonar,friendly,0,0.568,0,0
993,air,GS-11,gps,friendly,0,0.461,0,0
994,maritime,GS-22,ais,unidentified,1,0.347,0,0
995,maritime,GS-23,sonar,friendly,0,0.842,1,0
996,air,GS-21,gps,unidentified,0,0.74,0,0
997,air,GS-22,gps,unknown,1,0.382,0,0
998,air,GS-12,gps,friendly,0,0.482,0,0
999,maritime,GS-32,ais,hostile,0,0.417,0,0
1000,air,GS-22,radar,friendly,0,0.449,0,0
1001,maritime,GS-13,ais,unknown,1,0.864,0,1
1002,air,GS-12,gps,friendly,0,0.42,0,0
1003,air,GS-21,gps,friendly,0,0.988,0,0
1004,air,GS-22,radar,friendly,0,0.531,0,0
1005,air,GS-13,gps,friendly,0,0.555,0,0
1006,air,GS-32,gps,unidentified,0,0.533,1,0
1007,air,GS-32,radar,friendly,0,0.94,0,1
1008,air,GS-22,gps,friendly,0,0.648,0,0
1009,air,GS-32,radar,unidentified,0,0.34,0,0
1010,air,GS-21,radar,hostile,0,0.435,0,0
1011,maritime,GS-32,ais,friendly,0,0.966,0,0
1012,maritime,GS-31,ais,friendly,1,0.836,0,0
1013,maritime,GS-31,sonar,unidentified,1,0.71,0,0
1014,air,GS-31,gps,hostile,1,0.818,1,0
1015,air,GS-31,gps,unknown,0,0.909,1,0
1016,maritime,GS-32,ais,hostile,0,0.603,0,0
1017,maritime,GS-21,ais,friendly,1,0.423,0,0
1018,air,GS-13,radar,unknown,0,0.319,0,0
1019,maritime,GS-11,sonar,friendly,0,0.392,0,0
1020,maritime,GS-13,ais,friendly,0,0.648,0,0
1021,maritime,GS-11,ais,unidentified,0,0.661,0,0
